 -20.905433, -45.591187
 -20.905433, -45.591187
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
  -6.605045, -36.450562
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -24.319142, -43.645763
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.984947, -43.203882
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -22.890959, -43.125179
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
 -23.535037, -46.625556
